14806485,8089763,4341171,10937731,10150604,10476211,3241543,7947176,747293,1324545,16666795,11833049,13708063,15246984,4623810,9295297,10527754,4921093,10429906,2976405,9390585,0.0
11865704,9696276,15406652,8508986,5040087,10476211,8070963,12073435,2160016,12309926,5603507,4165861,467287,4463261,4623810,2989699,3438752,9209209,10429906,3414749,3203095,0.0
5543966,16286949,6357613,7772106,437151,10476211,7248980,16630744,9636756,12309926,5603507,4165861,13708063,15246984,11529805,2637656,8349301,14838195,10429906,2976405,6249448,0.0
15440659,12121906,15213473,13040545,3387150,10476211,4946824,7831144,9798226,11976629,16496373,4165861,13708063,15246984,14040564,6243256,4296064,14838195,10429906,3414749,6249448,0.0
12222926,16084370,7092615,11861858,913188,10476211,50579,11944781,2608980,14792673,16666795,4165861,13708063,15246984,4623810,9295297,11612700,8872927,10429906,3414749,9390585,0.0
8463909,11480910,13150828,7094624,16662687,10476211,10613254,15067012,15730709,12309926,5603507,4165861,13708063,4463261,11529805,2989699,8349301,14838195,10429906,6797920,6249448,0.0
12787364,12840378,3946300,10981212,2914516,10476211,15808868,11849449,2561717,1324545,16666795,4165861,467287,15246984,4623810,9295297,6696425,16532266,10429906,2976405,9390585,0.0
4496190,12610132,4877273,1349327,12496650,10476211,7172326,3526558,2051362,14792673,16666795,4165861,13708063,15246984,14040564,6243256,4296064,14838195,10429906,1490503,6249448,0.0
5543966,4539123,11162027,3741553,2578480,10476211,11666278,2064742,11490861,11976629,5603507,4165861,13708063,15246984,11529805,5080530,4296064,14838195,10429906,1728436,6249448,0.0
15049450,9161198,12075039,5947251,847301,10476211,4541473,12073435,9041555,949336,16666795,4165861,13708063,4463261,14040564,2989699,8456698,14838195,10429906,6797920,6249448,0.0
14806485,4164843,13641687,12013690,6382876,10476211,3241543,7947176,747293,1324545,16666795,11833049,13708063,15246984,4623810,1359224,10527754,2769126,10429906,2976405,3203095,0.0
12222926,2826105,10270546,1558438,5995415,10476211,4106191,1738032,3885385,11976629,16666795,4165861,13708063,15246984,14040564,1359224,12373126,14838195,10429906,6797920,6249448,0.0
12425119,10779005,1018505,1080377,14332013,10476211,8074160,2685001,9447593,12309926,5996395,4165861,13708063,15246984,4623810,11042608,11612700,15743191,10429906,10595892,3203095,1.0
4559043,9281930,14887537,3464150,4520729,10476211,12413394,1072773,5255035,15960507,5603507,4165861,467287,4463261,14040564,2989699,16493076,14838195,10429906,2976405,6249448,0.0
14806485,7370627,6336829,14079926,13480823,10476211,3241543,7947176,747293,1324545,16666795,11833049,13708063,15246984,4623810,12934209,10527754,587302,10429906,2976405,7580604,0.0
12222926,1380011,16199638,4519733,7790454,10476211,8852839,230452,14209671,12309926,16666795,4165861,13708063,15246984,4623810,6243256,4296064,11101982,10429906,2976405,9390585,0.0
16124290,11611516,16375216,2145564,8787593,6517258,5823044,10148614,3842786,12309926,5996395,4165861,13708063,15246984,4623810,6243256,10527754,10104492,10429906,2976405,3519301,0.0
5543966,9510288,13641687,5975130,5460615,10476211,15635136,9710308,11951166,12309926,5996395,4165861,13708063,15246984,4623810,2572724,4296064,4511401,10429906,1490503,9390585,0.0
15440659,383784,14678375,1929172,13659317,10476211,6627207,8450852,747293,11976629,16666795,11833049,13708063,15246984,4623810,3961505,4296064,5509412,10429906,1728436,9390585,0.0
16124290,9204285,13150828,12320734,4508197,10476211,7225663,275652,2380738,12309926,5996395,4165861,467287,15246984,11529805,9295297,11612700,14838195,10429906,2976405,6249448,0.0
873883,11965776,15263659,13335163,4306881,10476211,13755862,11576690,747293,11976629,5996395,11833049,13708063,15246984,11529805,9295297,10527754,14838195,10429906,3414749,6249448,0.0
9813580,3277746,16593775,12876000,14102398,10476211,9225079,4052378,9679825,14792673,16666795,4165861,13708063,15246984,11529805,14746391,13926454,14838195,10429906,3414749,6249448,0.0
6848482,14906324,13175388,44629,1598555,10476211,212825,9267699,747293,1324545,16666795,11833049,467287,15246984,4623810,8072462,6696425,2988854,10429906,1490503,9390585,0.0
15440659,9411029,4877273,13968833,13997502,10476211,10023951,9267699,5103657,12309926,16666795,4165861,13708063,15246984,14040564,8072462,10527754,14838195,10429906,2976405,6249448,0.0
9813580,8948171,4877273,13968833,10816345,10476211,14727061,4929768,2973029,12309926,16666795,4165861,13708063,15246984,14040564,14651652,8349301,14838195,10429906,12698718,6249448,0.0
11865704,9521101,6357613,5979571,14472927,10476211,2319619,5535679,3504222,12309926,5603507,4165861,13708063,4463261,11529805,2989699,14663514,14838195,10429906,2976405,6249448,0.0
12150172,8894179,2457235,10576334,4301287,10476211,1059288,1035277,747293,11976629,5996395,11833049,13708063,15246984,4623810,1359224,4296064,14584118,10429906,3414749,9390585,0.0
15440659,481890,15263659,13335163,4306881,10476211,6840950,2712433,747293,11976629,5996395,11833049,13708063,15246984,11529805,9295297,10527754,14838195,10429906,1728436,6249448,0.0
12222926,9532163,9602553,389057,285685,10476211,14893913,14567758,1980769,12309926,16666795,4165861,13708063,15246984,4623810,14651652,4296064,15982237,10429906,1728436,9390585,0.0
11865704,13674436,1319203,13889720,7586497,10476211,12628279,176382,747293,12309926,16666795,11833049,13708063,15246984,4623810,6243256,10527754,15282648,10429906,1728436,9390585,0.0
14806485,6312725,6336829,13322494,14033247,10476211,3241543,7947176,747293,1324545,16666795,11833049,13708063,15246984,4623810,8072462,10527754,13357894,10429906,2976405,9390585,0.0
14404691,4624728,15406652,8508986,5040087,10476211,16359340,12073435,7399349,12309926,16666795,4165861,13708063,4463261,4623810,2989699,4296064,9209209,10429906,1490503,9390585,0.0
4559043,15529310,7787000,16552859,12846408,10476211,6598622,14265690,13076589,15960507,16666795,4165861,13708063,4463261,4623810,1102268,11719605,13401273,10429906,6797920,9390585,0.0
14806485,5962503,8744223,8339175,3296977,10476211,3241543,7947176,747293,1324545,16666795,11833049,13708063,15246984,4623810,1359224,10527754,13739572,10429906,1490503,7580604,0.0
9482573,13728766,4253190,15349993,10088270,10476211,11023554,15067012,10327645,15960507,16666795,4165861,13708063,4463261,11529805,2989699,9430903,14838195,10429906,2976405,6249448,0.0
9813580,42437,4877273,13184265,2666748,6517258,4638318,16623257,4764662,11976629,16666795,4165861,13708063,15246984,11529805,9295297,10527754,14838195,10429906,2976405,6249448,0.0
15440659,13521586,8547344,13311729,4108315,10476211,16213859,3603837,747293,12309926,16666795,11833049,13708063,15246984,11529805,3961505,4296064,14838195,10429906,2976405,6249448,0.0
6848482,7338474,14678375,4265430,5270018,10476211,7380901,9267699,747293,1324545,16666795,11833049,13708063,15246984,4623810,8072462,4296064,7919223,10429906,1728436,9390585,0.0
16124290,10495436,3181928,1828946,3150644,10476211,10958465,5960071,10851822,12309926,5996395,4165861,13708063,15246984,4623810,9295297,6696425,13032462,10429906,6797920,9390585,0.0
11865704,12855216,6336829,1867854,8451231,10476211,5845999,7323536,10597372,12309926,16666795,4165861,13708063,15246984,14040564,1359224,4296064,14838195,10429906,2976405,6249448,0.0
6848482,3037549,11924201,16281432,5537628,10476211,635192,1789236,747293,1324545,16666795,11833049,13708063,15246984,11529805,9295297,11612700,14838195,10429906,2976405,6249448,0.0
12150172,8683920,5912596,13102123,270491,10476211,13322697,3241076,747293,11976629,5996395,11833049,13708063,15246984,14040564,6243256,6696425,14838195,10429906,2976405,6249448,0.0
12787364,15409562,10316064,10179636,9702283,10476211,14460091,11263089,2561717,1324545,16666795,4165861,467287,15246984,11529805,9295297,16493076,14838195,10429906,2976405,6249448,0.0
11865704,11641464,15263659,8502277,3719281,10476211,5884661,13637794,15963685,12309926,16666795,4165861,467287,4463261,11529805,2989699,4296064,14838195,10429906,2976405,6249448,0.0
3675724,13207898,11823417,191051,5194362,10476211,14987620,1072773,14643298,15960507,16666795,4165861,467287,4463261,4623810,2989699,8902441,8872927,10429906,2976405,9390585,0.0
11865704,6368069,2676534,13694994,5765546,10476211,2038667,6750436,4442489,12309926,16666795,4165861,467287,4463261,14040564,2989699,16493076,14838195,10429906,2976405,6249448,0.0
12150172,15366434,6357613,7772106,437151,10476211,5025558,7426265,896580,12309926,5603507,4165861,13708063,15246984,11529805,9295297,16413053,14838195,10429906,2976405,6249448,0.0
79134,15879775,3420016,2743360,10860530,10476211,9776289,11841131,3842786,12309926,16666795,4165861,13708063,15246984,4623810,11042608,4296064,15237681,10429906,3414749,7580604,0.0
12150172,6981498,12075039,10461088,2957137,10476211,6247913,3076850,747293,11976629,5996395,11833049,13708063,15246984,4623810,12934209,14663514,9198093,10429906,1490503,9390585,0.0
14806485,10937820,4828352,10188423,201786,10476211,3241543,7947176,747293,1324545,16666795,11833049,13708063,15246984,11529805,11108772,10527754,14838195,10429906,2976405,6249448,0.0
873883,8204891,15263659,13335163,4306881,10476211,16722016,10831791,747293,11976629,5996395,11833049,13708063,15246984,11529805,11108772,10527754,14838195,10429906,2976405,6249448,0.0
9482573,288704,8846055,1444989,12428131,10476211,2500424,6750436,7871485,12309926,16666795,4165861,13708063,4463261,4623810,2989699,5356509,14489568,10429906,1490503,9390585,0.0
5543966,12383019,6357613,7772106,437151,10476211,2888365,5436038,1286078,12309926,5603507,4165861,13708063,15246984,11529805,3961505,4296064,14838195,10429906,2976405,6249448,0.0
5543966,15179783,4877273,1349327,243900,10476211,12299759,203886,5696395,14792673,16496373,4165861,13708063,15246984,14040564,5080530,6696425,14838195,10429906,6797920,6249448,0.0
873883,7025534,11162027,5081117,5694614,10476211,7327038,6274750,747293,1324545,16666795,11833049,13708063,15246984,11529805,5080530,4296064,14838195,10429906,6797920,6249448,0.0
14806485,7370627,13905417,73420,4932450,10476211,3241543,7947176,747293,1324545,16666795,11833049,13708063,15246984,4623810,12934209,10527754,13630216,10429906,2976405,9390585,0.0
3675724,9099063,2676534,13694994,5765546,10476211,11604433,15067012,14643298,12309926,16666795,4165861,467287,4463261,14040564,2989699,4296064,14838195,10429906,2976405,6249448,0.0
6848482,3144634,3186096,8956826,6491291,10476211,14098130,3076850,747293,1324545,16666795,11833049,13708063,15246984,11529805,12934209,4296064,14838195,10429906,2976405,6249448,0.0
12150172,13482306,4877273,9582985,12250911,10476211,15683724,5463440,747293,11976629,5996395,11833049,13708063,15246984,11529805,4763668,4296064,14838195,10429906,2976405,6249448,0.0
14806485,8748865,14095118,7353214,9250267,10476211,3241543,7947176,747293,1324545,16666795,11833049,13708063,15246984,4623810,8072462,10527754,11033683,10429906,2976405,9390585,0.0
3675724,13719276,15337701,10658563,15189013,10476211,10587692,1072773,14643298,12309926,16666795,4165861,467287,4463261,11529805,2989699,10527754,14838195,10429906,3414749,6249448,0.0
11865704,14498502,6270204,15870621,6134183,10476211,2179779,15743460,9923063,15960507,16666795,4165861,467287,4463261,4623810,2989699,16493076,6922424,10429906,2976405,9390585,0.0
14806485,2709374,15566652,16071385,21199,10476211,3241543,7947176,747293,1324545,16666795,11833049,13708063,15246984,14040564,3961505,10527754,14838195,10429906,2976405,6249448,0.0
8463909,207978,15406652,8508986,11989814,10476211,15890428,15067012,7016733,15960507,5996395,4165861,467287,4463261,4623810,2989699,8758432,9209209,10429906,3414749,3519301,1.0
9813580,15526661,11712323,12944077,2743524,10476211,14301594,5273451,16277756,11976629,16496373,4165861,13708063,15246984,14040564,10851209,13742604,14838195,10429906,12698718,6249448,0.0
12425119,7432101,4877273,1349327,12496650,6517258,7927575,11038785,6577154,14792673,5996395,4165861,13708063,15246984,14040564,6243256,10527754,14838195,10429906,1490503,6249448,0.0
5543966,15179783,2262772,5344216,5991533,10476211,9147612,12187941,3842786,14792673,16496373,4165861,13708063,15246984,4623810,1359224,4296064,1948334,10429906,2976405,9390585,0.0
16124290,12162859,6357613,7772106,437151,10476211,377101,2033857,10580151,12309926,5603507,4165861,13708063,15246984,11529805,12934209,16493076,14838195,10429906,1490503,6249448,0.0
14806485,8089763,3135020,5218956,3501976,10476211,3241543,7947176,747293,1324545,16666795,11833049,13708063,15246984,11529805,3961505,10527754,14838195,10429906,2976405,6249448,0.0
16124290,3162446,6357613,7772106,437151,10476211,408215,3732800,4125727,12309926,5996395,4165861,13708063,15246984,11529805,5080530,4296064,14838195,10429906,6797920,6249448,0.0
11865704,7093481,16456049,13685361,11785936,10476211,4201558,6996642,9551208,11976629,16666795,4165861,13708063,15246984,14040564,6243256,4296064,14838195,10429906,2976405,6249448,0.0
873883,11965776,3304587,5010833,1025753,10476211,1541672,6952514,747293,11976629,5996395,11833049,13708063,15246984,4623810,9295297,5356509,16489546,10429906,6797920,9390585,0.0
12150172,15312844,16423135,12971204,13583317,10476211,1374062,10636028,747293,11976629,5996395,11833049,13708063,15246984,4623810,7284309,10527754,15272145,10429906,3414749,9390585,0.0
13022152,12380105,4877273,6850917,16151549,10476211,6836415,9267699,747293,11976629,5996395,11833049,13708063,15246984,14040564,8072462,10527754,14838195,10429906,2976405,6249448,0.0
14806485,3760376,8535323,11671591,10689262,10476211,3241543,7947176,747293,1324545,16666795,11833049,13708063,15246984,11529805,5080530,10527754,14838195,10429906,2976405,6249448,0.0
11865704,9521101,2705928,1090560,14533820,10476211,13046733,5535679,3504222,12309926,5603507,4165861,13708063,4463261,14040564,2989699,3438752,14838195,10429906,2976405,6249448,1.0
4559043,11540134,15652575,1368425,5413830,10476211,6974531,12073435,255470,12309926,5996395,4165861,467287,4463261,4623810,2989699,10441320,16228102,10429906,2976405,9390585,0.0
14806485,13119330,4828352,8176069,1115408,10476211,3241543,7947176,747293,1324545,16666795,11833049,13708063,15246984,11529805,2637656,10527754,14838195,10429906,1490503,6249448,0.0
14806485,13119330,14095118,13337103,10905414,10476211,3241543,7947176,747293,1324545,16666795,11833049,13708063,15246984,4623810,12934209,10527754,11033683,10429906,3414749,9390585,0.0
14806485,13119330,1829082,15885728,8670039,10476211,3241543,7947176,747293,1324545,16666795,11833049,13708063,15246984,4623810,8072462,10527754,16103462,10429906,6797920,9390585,0.0
9813580,6520090,6357613,7772106,437151,6517258,5823044,6996642,4942034,12309926,16666795,4165861,13708063,15246984,11529805,6243256,10527754,14838195,10429906,2976405,6249448,0.0
4559043,4973909,2982835,6827283,12546443,10476211,9110632,15743460,9983243,6253663,5996395,4165861,467287,4463261,4623810,2989699,14873542,1012195,10429906,1490503,9390585,0.0
13681382,7114227,1842487,12497137,14934619,10476211,15815809,8675714,1945880,1324545,16666795,4165861,467287,15246984,11529805,9295297,4296064,14838195,10429906,1490503,6249448,0.0
14806485,3760376,6336829,14801827,2085072,10476211,3241543,7947176,747293,1324545,16666795,11833049,13708063,15246984,4623810,6243256,10527754,16330812,10429906,6797920,7580604,0.0
15440659,187861,3420016,11210526,4797108,10476211,1988791,10529927,3842786,12309926,16666795,4165861,13708063,15246984,4623810,2572724,4296064,15237681,10429906,1728436,7580604,0.0
5543966,14580424,698473,16551398,4758684,10476211,6809456,9267699,747293,11976629,5603507,11833049,13708063,15246984,4623810,8072462,10527754,13818542,10429906,2976405,9390585,0.0
9702206,626020,1842487,5734257,6341729,10476211,11480294,15766337,9551208,1324545,5996395,4165861,13708063,15246984,11529805,11042608,4296064,14838195,10429906,2976405,6249448,0.0
14806485,8748865,3946300,12817203,10858893,10476211,3241543,7947176,747293,1324545,16666795,11833049,13708063,15246984,11529805,2572724,10527754,14838195,10429906,1728436,6249448,0.0
4496190,3813966,2982835,6827283,8212439,10476211,11662474,15743460,9488422,12309926,16666795,4165861,467287,4463261,4623810,2989699,10527754,1012195,10429906,2976405,9390585,0.0
14806485,7370627,10977676,6232985,5897534,10476211,3241543,7947176,747293,1324545,16666795,11833049,13708063,15246984,11529805,8072462,10527754,14838195,10429906,2976405,6249448,0.0
11865704,6023246,5595161,1751816,864482,10476211,11084325,12422784,5564567,12309926,5603507,4165861,13708063,4463261,14040564,2989699,6696425,14838195,10429906,2976405,6249448,0.0
3675724,12773787,15406652,13236998,5040087,10476211,12450203,2273881,14643298,12309926,16666795,4165861,467287,4463261,4623810,2989699,13926454,9209209,10429906,1490503,9390585,0.0
14806485,13119330,8742610,7237504,7742004,10476211,3241543,7947176,747293,1324545,16666795,11833049,13708063,15246984,4623810,8072462,10527754,4198964,10429906,1728436,9390585,0.0
14806485,5962503,1135556,1129566,10711866,10476211,3241543,7947176,747293,1324545,16666795,11833049,13708063,15246984,11529805,6243256,10527754,14838195,10429906,2976405,6249448,0.0
13022152,7024859,7729309,7146780,3128807,10476211,2999562,11387499,747293,11976629,5996395,11833049,13708063,15246984,4623810,9295297,15581831,8208637,10429906,12698718,9390585,0.0
3675724,13207898,2982835,6827283,12009834,10476211,260097,1072773,14643298,15960507,16666795,4165861,467287,4463261,4623810,2989699,4296064,1012195,10429906,2976405,9390585,0.0
4496190,13930908,2676534,13694994,7049757,10476211,1449439,1072773,4442489,12309926,16666795,4165861,467287,4463261,14040564,2989699,11612700,14838195,10429906,2976405,6249448,0.0
11865704,12855216,6176531,9216782,8642683,10476211,7128301,5326972,10597372,12309926,16666795,4165861,13708063,4463261,4623810,2989699,8569013,10196564,10429906,6797920,9390585,0.0
15440659,6992663,6270204,14156842,15115455,10476211,10056891,15777695,3842786,12309926,5603507,4165861,13708063,15246984,4623810,2637656,4296064,6922424,10429906,6797920,9390585,0.0
14806485,13119330,12804892,8240437,1060573,10476211,3241543,7947176,747293,1324545,16666795,11833049,13708063,15246984,4623810,8072462,10527754,10422756,10429906,3414749,9390585,0.0
12787364,10314022,6336829,4505577,15389605,10476211,9493402,9620102,2561717,12309926,5603507,4165861,467287,15246984,14040564,10851209,4296064,14838195,10429906,2976405,6249448,0.0
13681382,1729034,14665516,11254239,1097317,10476211,14652546,7520607,14700794,1324545,16666795,4165861,13708063,15246984,11529805,10281150,8349301,14838195,10429906,1490503,6249448,0.0
5543966,3779327,5822219,12405630,3887891,10476211,4646711,3721507,747293,11976629,5603507,11833049,13708063,15246984,4623810,10851209,2955300,7699626,10429906,3414749,9390585,0.0
15440659,8241449,1372723,2159987,16062528,10476211,14082438,9667203,3842786,11976629,16496373,4165861,13708063,15246984,4623810,4224746,4296064,14395704,10429906,2976405,9390585,0.0
9702206,16318344,10833075,9901818,9778494,10476211,110094,7706054,9551208,1324545,5996395,4165861,13708063,15246984,4623810,5080530,10527754,7147658,10429906,2976405,9390585,0.0
3675724,13207898,15406652,13236998,3992718,10476211,5192221,6750436,14643298,15960507,16666795,4165861,467287,4463261,4623810,2989699,13646898,9209209,10429906,12698718,9390585,0.0
16124290,8034,6357613,7772106,437151,10476211,1094370,9000430,5347667,12309926,5996395,4165861,13708063,15246984,11529805,8072462,4296064,14838195,10429906,1490503,6249448,0.0
9702206,16287911,6293863,8760955,9570143,10476211,8548586,13872620,4946898,1324545,5996395,4165861,467287,15246984,11529805,1359224,15581831,14838195,10429906,2976405,6249448,0.0
13022152,2537625,14678375,16114620,13659317,10476211,11433920,10247850,747293,11976629,5996395,11833049,13708063,15246984,4623810,2572724,14873542,4438122,10429906,1728436,9390585,0.0
12150172,15720356,3353903,10483143,11221494,10476211,13819993,11553346,6021225,1324545,5603507,4165861,13708063,15246984,11529805,8072462,4296064,14838195,10429906,2976405,6249448,0.0
15440659,9379755,3420016,2743360,10860530,10476211,1542229,13179741,3842786,12309926,5603507,4165861,13708063,15246984,4623810,9295297,4296064,15237681,10429906,6797920,7580604,0.0
13681382,12413725,6987064,92137,7467474,10476211,10514696,11576690,747293,1324545,16666795,11833049,13708063,15246984,11529805,9295297,4296064,14838195,10429906,2976405,6249448,0.0
16124290,11611516,3420016,2743360,10860530,10476211,12804271,3825712,3842786,12309926,5996395,4165861,13708063,15246984,4623810,6243256,4296064,15237681,10429906,3414749,7580604,0.0
14651622,5403833,4253190,13415090,10881972,10476211,11111578,2491829,216990,15960507,5996395,4165861,13708063,4463261,11529805,2989699,5356509,14838195,10429906,2976405,6249448,0.0
11865704,928405,7092615,10077419,2795097,10476211,8747135,10247850,747293,12309926,16666795,11833049,13708063,15246984,4623810,2572724,8349301,3929618,10429906,3414749,9390585,0.0
4496190,10265906,15406652,13236998,11989814,10476211,16033683,3074022,889727,15960507,16666795,4165861,467287,4463261,4623810,2989699,4296064,9209209,10429906,3414749,9390585,0.0
11865704,3636276,10928606,9442698,13483576,10476211,9727140,5117986,8865581,16035606,16666795,4165861,467287,4463261,11529805,9295297,4296064,14838195,10429906,1490503,6249448,0.0
13681382,14947297,6566761,2711115,8979017,10476211,3683727,13906549,5988042,1324545,16666795,4165861,467287,15246984,11529805,13891988,13028158,14838195,10429906,1490503,6249448,0.0
16124290,11611516,3420016,2743360,10860530,10476211,9092967,12400975,3842786,12309926,5996395,4165861,13708063,15246984,4623810,1359224,4296064,15237681,10429906,2976405,9390585,0.0
